1274917,Meghmani Organi.,/company/MOL/consolidated/
2214,Natural Capsules,/company/524654/consolidated/
1275418,Aarti Pharma,/company/AARTIPHARM/consolidated/
1284323,Bright Outdoor,/company/543831/
167,Amines & Plast.,/company/506248/consolidated/
1274747,Nirmitee Robotic,/company/543194/
1274641,Humming Bird Edu,/company/542592/consolidated/
1275364,Pritika Engineer,/company/PRITIKA/
811692,Denis Chem Lab,/company/537536/
1272935,Growington Vent,/company/539222/
1275230,Globesecure Tech,/company/GSTL/
1274745,DJ Mediaprint,/company/DJML/
891,EIH,/company/EIHOTEL/consolidated/
1085308,Ceinsys Tech,/company/538734/consolidated/
620,Chambal Fert.,/company/CHAMBLFERT/consolidated/
2313,Oberoi Realty,/company/OBEROIRLTY/consolidated/
1274844,Jubilant Ingrev.,/company/JUBLINGREA/consolidated/
2210,National Plastic,/company/531287/
163,Ambuja Cements,/company/AMBUJACEM/consolidated/
1270736,Mercury Labs,/company/538964/
3669,Vinyoflex,/company/530401/
1274140,Matrimony.com,/company/MATRIMONY/consolidated/
914,Elnet Technolog,/company/ELNET/
1526,Intl. Conveyors,/company/INTLCONV/consolidated/
1013,Filatex Fash.,/company/532022/
1274796,AAA Technologies,/company/AAATECH/
3322,Swastika Investm,/company/530585/consolidated/
1274740,Octavius Plant.,/company/542938/
1274795,UTI AMC,/company/UTIAMC/consolidated/
3712,VST Till. Tract.,/company/VSTTILLERS/
238,Arihant Capital,/company/ARIHANTCAP/consolidated/
644,Choice Intl.,/company/CHOICEIN/consolidated/
1274199,Sanghvi Brands,/company/540782/consolidated/
58,Adani Power,/company/ADANIPOWER/consolidated/
1272265,Ircon Intl.,/company/IRCON/consolidated/
3428,Tinplate Co.,/company/TINPLATE/
1125,Geojit Fin. Ser.,/company/GEOJITFSL/consolidated/
593,CCL Products,/company/CCL/consolidated/
3082,Sinclairs Hotels,/company/523023/
439569,Objectone Inform,/company/535657/consolidated/
2874,Sangam India,/company/SANGAMIND/
3293,Suryaamba Spinni,/company/533101/
1628,Jindal Worldwide,/company/JINDWORLD/consolidated/
1003,Federal-Mogul Go,/company/FMGOETZE/consolidated/
3554,UPL,/company/UPL/consolidated/
1212,GRM Overseas,/company/GRMOVER/
2199,Narmada Gelatine,/company/SHAWGELTIN/
3121,Som Distilleries,/company/SDBL/consolidated/
1273392,Yash Chemex,/company/539939/consolidated/
1273161,Uday Jewellery,/company/539518/
1275194,Krishna Defence,/company/KRISHNADEF/
359,B2B Soft.Tech.,/company/531268/consolidated/
1273698,Shankara Build.,/company/SHANKARA/consolidated/
1274300,Bharat Dynamics,/company/BDL/
1284402,Cyient DLM,/company/CYIENTDLM/
929,Empire Inds.,/company/509525/
1274204,Silver Touch,/company/SILVERTUC/consolidated/
1274576,Dolfin Rubbers,/company/542013/
1274712,Anuroop Packagin,/company/542865/consolidated/
3421,Tilaknagar Inds.,/company/TI/consolidated/
1274886,Focus Business,/company/543312/
1275212,Sudarshan Pharma,/company/543828/
1284316,Divgi Torq,/company/DIVGIITTS/
1274150,SBI Life Insuran,/company/SBILIFE/
1274624,Ritco Logistics,/company/RITCO/
2739,Remsons Ind,/company/REMSONSIND/consolidated/
863,Dwarikesh Sugar,/company/DWARKESH/
1274898,Rex Pipes&Cables,/company/REXPIPES/
1764,Khaitan Chemical,/company/KHAICHEM/
319,Atul,/company/ATUL/consolidated/
3061,Siemens,/company/SIEMENS/
1274314,Giriraj Civil,/company/GIRIRAJ/
1274880,Shyam Metalics,/company/SHYAMMETL/consolidated/
861,Duropack,/company/526355/
1274787,Chemcon Special.,/company/CHEMCON/
459,Bharat Gears,/company/BHARATGEAR/
2630,Raj Oil Mills,/company/ROML/
1274165,RKEC Projects,/company/RKEC/
437,Betex India,/company/512477/
3353,Taneja Aerospace,/company/TANEJAERO/consolidated/
1274590,BCPL Railway,/company/542057/
20,Aarti Drugs,/company/AARTIDRUGS/
1556,IVP,/company/IVP/
2956,Shalibhadra Fin.,/company/511754/
708,Coral India Fin.,/company/CORALFINAC/
2994,Shoppers Stop,/company/SHOPERSTOP/consolidated/
1285,Hathway Bhawani,/company/509073/consolidated/
1319,HFCL,/company/HFCL/consolidated/
240,Arihant Super.,/company/ARIHANTSUP/consolidated/
1273341,Thyrocare Tech.,/company/THYROCARE/
3277,Suprajit Engg.,/company/SUPRAJIT/consolidated/
1274586,Vivid Mercantile,/company/542046/
1275240,KCK Industries,/company/KCK/
2879,Sanghvi Movers,/company/SANGHVIMOV/
2181,NACL Industries,/company/NACLIND/consolidated/
802,Dhampur Sugar,/company/DHAMPURSUG/consolidated/
1274396,Tembo Global,/company/TEMBO/
1274832,SMC Global Sec.,/company/SMCGLOBAL/consolidated/
1322,Himalaya Food,/company/526899/
2167,Muthoot Cap.Serv,/company/MUTHOOTCAP/
2193,Nalin Lease Fin.,/company/531212/
3236,Sukhjit Starch,/company/SUKHJITS/consolidated/
3098,SKP Securities,/company/531169/
2203,Natl. Aluminium,/company/NATIONALUM/
3352,T N Petro Prod.,/company/TNPETRO/consolidated/
1679,Kabra Extrusion,/company/KABRAEXTRU/
1932,M M Forgings,/company/MMFL/
2297,Novartis India,/company/NOVARTIND/
1274324,AVG Logistics,/company/AVG/consolidated/
1029,Firstsour.Solu.,/company/FSL/consolidated/
1459,Indo Count Inds.,/company/ICIL/consolidated/
3412,Thermax,/company/THERMAX/consolidated/
925,Emmessar Biotech,/company/524768/
1275165,Adani Wilmar,/company/AWL/consolidated/
1362,Hitech Corp.,/company/HITECHCORP/
3347,Tamboli Capital,/company/533170/consolidated/
2268,NILE,/company/530129/
1274774,Max Healthcare,/company/MAXHEALTH/consolidated/
2205,Natl.Fertilizer,/company/NFL/
994580,Vishal Fabrics,/company/VISHAL/
1592,Jay Ushin,/company/513252/
3458,T R I L,/company/TRIL/consolidated/
218,Apollo Hospitals,/company/APOLLOHOSP/consolidated/
1275268,Syrma SGS Tech.,/company/SYRMA/consolidated/
2812,RIR Power Electr,/company/517035/consolidated/
3675,Virat Crane Inds,/company/519457/
1712,Kanishk Steel,/company/513456/
1856,Lak. Auto. Looms,/company/505302/
3216,Stovec Inds.,/company/504959/
1274221,Touchwood Enter.,/company/TOUCHWOOD/consolidated/
1482,Indl. Inv. Trust,/company/IITL/consolidated/
1274682,Wonder Electric.,/company/WEL/
3064,Sika Interplant,/company/523606/consolidated/
634,Chemplast Sanmar,/company/CHEMPLASTS/consolidated/
1831,Parnax Lab,/company/506128/consolidated/
3327,Symphony,/company/SYMPHONY/consolidated/
1274810,Samrat Forgings,/company/543229/
1270850,PNC Infratech,/company/PNCINFRA/consolidated/
1274717,Hindware Home In,/company/HINDWAREAP/consolidated/
1374,AGI Greenpac,/company/AGI/
3749,Westlife Food,/company/WESTLIFE/consolidated/
1273533,Valiant Organics,/company/VALIANTORG/consolidated/
1274115,Total Transport,/company/TOTAL/consolidated/
730318,Sunil Healthcare,/company/537253/
1274634,Arvind Fashions.,/company/ARVINDFASN/consolidated/
1284396,Ideaforge Tech,/company/IDEAFORGE/consolidated/
1189,Gorani Industrie,/company/531608/
2112,MOIL,/company/MOIL/
1274923,Sansera Enginee.,/company/SANSERA/
2615,Raasi Refractor,/company/502271/
2320,O N G C,/company/ONGC/consolidated/
1275115,Star Health Insu,/company/STARHEALTH/
1274812,Gland Pharma,/company/GLAND/
1301,HEG,/company/HEG/consolidated/
1975,CIE Automotive,/company/CIEINDIA/consolidated/
1274316,Mishra Dhatu Nig,/company/MIDHANI/
2501,Pokarna,/company/POKARNA/consolidated/
303,Assoc.Alcohols,/company/ASALCBR/
2242,Swiss Military,/company/NETWORK/
165,AMD Industries,/company/AMDIND/
2658,Rama Vision,/company/RAMAVISION/
1273262,Hi-Tech Pipes,/company/HITECH/consolidated/
1144,Glenmark Pharma.,/company/GLENMARK/consolidated/
1274911,Aptus Value Hou.,/company/APTUS/consolidated/
1715,Kansai Nerolac,/company/KANSAINER/consolidated/
1284320,MCON Rasayan,/company/MCON/
1270778,Beekay Steel Ind,/company/539018/
1272977,Syngene Intl.,/company/SYNGENE/consolidated/
3800,Zensar Tech.,/company/ZENSARTECH/consolidated/
2023,Maruti Suzuki,/company/MARUTI/consolidated/
1274292,Hindcon Chemical,/company/HINDCON/consolidated/
1273199,Beekay Niryat,/company/539546/consolidated/
1284470,Ratnaveer Precis,/company/RATNAVEER/
3701,Kellton Tech,/company/KELLTONTEC/consolidated/
3583,V-Guard Industri,/company/VGUARD/
1273461,S P Apparels,/company/SPAL/consolidated/
1275356,Five-Star Bus.Fi,/company/FIVESTAR/
1627,Jindal Steel,/company/JINDALSTEL/consolidated/
237,Aries Agro,/company/ARIES/consolidated/
2840,Sahyadri Industr,/company/SAHYADRI/
1274864,Rajeshwari Cans,/company/543285/
1633,JK Lakshmi Cem.,/company/JKLAKSHMI/consolidated/
1683,Kaira Can,/company/504840/
2251,NLC India,/company/NLCINDIA/consolidated/
1274761,Billwin Indust.,/company/543209/
1274104,Salasar Techno,/company/SALASAR/consolidated/
1120,Gennex Lab.,/company/531739/consolidated/
333,Auto.Corp.of Goa,/company/AUTOCORP/
1945,Madhusudan Inds.,/company/MADSUDIND/
1273148,Smart Finsec,/company/539494/
434,Best Eastern Hot,/company/508664/
485,Binny,/company/514215/
1274646,Northern Spirits,/company/542628/
1275354,Fusion Microfin.,/company/FUSION/
3704,Voith Paper,/company/PORRITSPEN/
230,Archidply Inds.,/company/ARCHIDPLY/
1194,GPT Infraproject,/company/GPTINFRA/consolidated/
2091,Mindteck (India),/company/MINDTECK/consolidated/
753,D & H India,/company/517514/consolidated/
1692,Kalpataru Proj.,/company/KPIL/consolidated/
1273643,Steel City Sec.,/company/STEELCITY/consolidated/
1161,Godavari Drugs,/company/530317/
1275182,Cool Caps,/company/COOLCAPS/consolidated/
357,B & A,/company/508136/consolidated/
3006,Sh. Krishna Pap.,/company/500388/
697,Confidence Petro,/company/CONFIPET/consolidated/
1273242,Team Lease Serv.,/company/TEAMLEASE/consolidated/
330,Auto Pins (I),/company/531994/
414,BCL Industries,/company/BCLIND/consolidated/
1274901,Windlas Biotech,/company/WINDLAS/consolidated/
1284425,Khazanchi Jewell,/company/543953/
1272231,Ceejay Finance,/company/530789/
1273171,Alkem Lab,/company/ALKEM/consolidated/
1059,Future Market,/company/FMNL/consolidated/
1274368,Shreeoswal Seeds,/company/OSWALSEEDS/consolidated/
1274118,We Win Ltd,/company/WEWIN/
1273303,Khemani Distrib.,/company/539788/
1274400,Deep Polymers,/company/541778/
2433,Patel Engineerin,/company/PATELENG/consolidated/
1273197,Deep Diamond,/company/539559/
1274982,CWD,/company/543378/consolidated/
1284475,Pramara Promotio,/company/PRAMARA/consolidated/
1594,Jayant Agro Org.,/company/JAYAGROGN/consolidated/
1284471,Rishabh Instrum.,/company/RISHABH/consolidated/
1273316,Le Lavoir,/company/539814/
530762,Integra Essentia,/company/ESSENTIA/
1273635,BSE,/company/BSE/consolidated/
1275311,QMS Medical,/company/QMSMEDI/
2764,Rishi Laser,/company/526861/
2850,Salona Cotspin,/company/SALONA/
1237,Gujarat Intrux,/company/517372/
702,Container Corpn.,/company/CONCOR/consolidated/
790,Delton Cables,/company/504240/
2563,Prima Plastics,/company/530589/consolidated/
1270749,Greenlam Industr,/company/GREENLAM/consolidated/
383,Balkrishna Inds,/company/BALKRISIND/consolidated/
2412,Paramount Comm.,/company/PARACABLES/consolidated/
354,B.L.Kashyap,/company/BLKASHYAP/consolidated/
1273546,Endurance Tech.,/company/ENDURANCE/consolidated/
1295,HBL Power System,/company/HBLPOWER/consolidated/
1274322,Taylormade Renew,/company/541228/
1274333,Mahickra Chem.,/company/MAHICKRA/
3361,Tasty Bite Eat.,/company/TASTYBITE/
2667,Rana Sugars,/company/RANASUG/
1320,Himadri Special,/company/HSCL/consolidated/
2853,Sam Industries,/company/SAMINDUS/
1275282,Ameya Precision,/company/AMEYA/
701,CSL Finance,/company/CSLFINANCE/
1273132,GTV Engineering,/company/539479/
1537,IOL Chemicals,/company/IOLCP/
862,Dutron Polymers,/company/517437/
1273229,Kanoria Energy,/company/539620/
1973,M & M,/company/M&M/consolidated/
1273592,Sheela Foam,/company/SFL/consolidated/
1274979,Destiny Logistic,/company/DESTINY/
711,Cords Cable,/company/CORDSCABLE/
274,Ashika Credit,/company/543766/
3760,Winsome Textile,/company/514470/
147361,Star Delta Trans,/company/539255/
467,Bharti Airtel,/company/BHARTIARTL/consolidated/
2803,Patanjali Foods,/company/PATANJALI/
1995,Mangalore Chem.,/company/MANGCHEFER/
1813,Kolte Patil Dev.,/company/KOLTEPATIL/consolidated/
2280,Nitin Castings,/company/508875/
2685,Rasi Electrodes,/company/531233/
2360,Oriental Hotels,/company/ORIENTHOT/consolidated/
3563,Universal Starch,/company/524408/
2342,Optiemus Infra.,/company/OPTIEMUS/consolidated/
3502,TVS Motor Co.,/company/TVSMOTOR/consolidated/
1051,Frontier Springs,/company/522195/
1235,Gujarat Hotels,/company/507960/
137,Allied Digital,/company/ADSL/consolidated/
1274161,Shree Tirupati,/company/TIRUPATI/
1792,Kirloskar Oil,/company/KIRLOSENG/consolidated/
1274172,Reliable Data,/company/RELIABLE/consolidated/
654,Cil Securities,/company/530829/
2799,Rubfila Intl.,/company/RUBFILINTL/
2289,NOCIL,/company/NOCIL/consolidated/
1253,G S F C,/company/GSFC/
1273059,SAL Automotive,/company/539353/
1772,KIC Metaliks,/company/513693/
1274695,360 ONE,/company/360ONE/consolidated/
102572,Sharda Ispat,/company/513548/
360112,Comfort Fincap,/company/535267/
2451,Pennar Industrie,/company/PENIND/consolidated/
3207,Sterling Tools,/company/STERTOOLS/consolidated/
1270520,Qgo Finance,/company/538646/
2269,Nilkamal Ltd,/company/NILKAMAL/consolidated/
412,B C C Fuba India,/company/517246/
3423,Time Technoplast,/company/TIMETECHNO/consolidated/
1273571,Agro Phos India,/company/AGROPHOS/
1178,Olectra Greentec,/company/OLECTRA/consolidated/
249383,Zuari Agro Chem.,/company/ZUARI/consolidated/
1698,Kalyani Steels,/company/KSL/
1443,Indian Hotels Co,/company/INDHOTEL/consolidated/
2035,Max Financial,/company/MFSL/consolidated/
1274327,Vera Synthetic,/company/VERA/
1273611,Libas Consumer,/company/LIBAS/consolidated/
1049,XT Global Infot.,/company/531225/consolidated/
1275362,Ambo Agritec,/company/543678/
1270814,Sheshadri Indus.,/company/539111/
300,ASM Technologies,/company/526433/consolidated/
1273134,Lux Industries,/company/LUXIND/
1275324,Cargosol Logist.,/company/543621/consolidated/
2111,Mohit Paper Mill,/company/530169/
1273108,Acme Resources,/company/539391/consolidated/
2959,Shalimar Wires,/company/532455/
1415,Ind-Swift Labs.,/company/INDSWFTLAB/consolidated/
569,Calcom Vision,/company/517236/
1274411,Sumit Woods,/company/SUMIT/consolidated/
1270825,Veto Switchgears,/company/VETO/consolidated/
2156,Multi Comm. Exc.,/company/MCX/consolidated/
3181,Standard Inds.,/company/SIL/consolidated/
1274657,Neogen Chemicals,/company/NEOGEN/
1274568,Manorama Indust.,/company/MANORAMA/
1275285,EP Biocomposites,/company/543595/
1274969,Paras Defence,/company/PARAS/
1275347,DCX Systems,/company/DCXINDIA/
3252,TVS Holdings,/company/TVSHLTD/consolidated/
80786,SRG Housing,/company/SRGHFL/
3118,Solitaire Mach.,/company/522152/
2523,Power Grid Corpn,/company/POWERGRID/consolidated/
1275244,Sailani Tours N,/company/543541/
2699,Ravindra Energy,/company/504341/consolidated/
1274738,SBI Cards,/company/SBICARD/
1270851,Arfin India,/company/539151/
1455,Indo Asia Financ,/company/530747/
3499,T.V. Today Netw.,/company/TVTODAY/consolidated/
418,Bedmutha Indus.,/company/BEDMUTHA/consolidated/
2133,Motil.Oswal.Fin.,/company/MOTILALOFS/consolidated/
2435,Patels Airtemp,/company/517417/
1273694,Oceanic Foods,/company/540405/
1525,Intl. Combustion,/company/505737/
971,Eveready Inds.,/company/EVEREADY/consolidated/
3525,UltraTech Cem.,/company/ULTRACEMCO/consolidated/
1274744,Hitachi Energy,/company/POWERINDIA/
1273683,Manomay Tex Indi,/company/MANOMAY/
1275308,Containe Tech.,/company/543606/
1275223,Sonu Infratech,/company/SONUINFRA/
49,Acknit Indus.,/company/530043/
3406,Thakkers Develp.,/company/526654/consolidated/
2870,Sandesh,/company/SANDESH/
1274847,Anupam Rasayan,/company/ANURAS/consolidated/
1273063,Pritika Auto,/company/PRITIKAUTO/consolidated/
3434,Tirupati Starch,/company/524582/
1392,IFB Agro Inds.,/company/IFBAGRO/consolidated/
1274651,KHFM Hospitality,/company/KHFM/
1000,FDC,/company/FDC/consolidated/
2475,Piccadily Agro,/company/530305/consolidated/
3373,Tata Steel,/company/TATASTEEL/consolidated/
703,Contil India,/company/531067/
600,Celebrity Fash.,/company/CELEBRITY/
497,Birla Precision,/company/522105/
1275195,Gateway Distri,/company/GATEWAY/
1275261,Upsurge Seeds,/company/USASEEDS/
262,Arvind Ltd,/company/ARVIND/consolidated/
1014,Filatex India,/company/FILATEX/
883,Ecoplast,/company/526703/consolidated/
2778,Roopa Industries,/company/530991/
639,Cheviot Company,/company/CHEVIOT/
3756,Wim Plast,/company/WIMPLAST/
2673,Rane Holdings,/company/RANEHOLDIN/consolidated/
1565,Jagatjit Inds.,/company/JAGAJITIND/consolidated/
373,Bajaj Finserv,/company/BAJAJFINSV/consolidated/
1274850,Kalyan Jewellers,/company/KALYANKJIL/consolidated/
1275380,Dollex Agrotech,/company/DOLLEX/
2742,Resonance Speci.,/company/524218/
347,Axel Polymers,/company/513642/
2323,OK Play India,/company/526415/consolidated/
1280,Harri. Malayalam,/company/HARRMALAYA/consolidated/
2791,RPP Infra Proj.,/company/RPPINFRA/consolidated/
1274164,Airo Lam,/company/AIROLAM/
1564,Jagan Lamps,/company/530711/
1268828,Ambar Protein,/company/519471/
411316,India Finsec,/company/535667/consolidated/
1274920,Naapbooks,/company/543351/
1274159,Trident Texofab,/company/540726/
3618,Vaswani Industri,/company/VASWANI/
2353,Orient Beverages,/company/507690/consolidated/
1198,Grasim Inds,/company/GRASIM/consolidated/
1274828,Stove Kraft,/company/STOVEKRAFT/
1086309,Dhabriya Poly.,/company/538715/consolidated/
1274558,Synergy Green,/company/SGIL/
2646,Rajoo Engineers,/company/522257/
127,Alicon Cast.,/company/ALICON/consolidated/
1623,Jindal Poly Film,/company/JINDALPOLY/consolidated/
2396,Panasonic Carbon,/company/PANCARBON/
468,Bhartiya Intl.,/company/BIL/consolidated/
2226,Neelamalai Agro,/company/508670/consolidated/
1273452,Advanced Enzyme,/company/ADVENZYMES/consolidated/
3062,Signet Industrie,/company/SIGIND/
3371,Tata Power Co.,/company/TATAPOWER/consolidated/
1274195,5Paisa Capital,/company/5PAISA/consolidated/
1272953,Rudra Global,/company/539226/
1274702,Gensol Engineer.,/company/GENSOL/
2228,Zenlabs Ethica,/company/530697/
1268337,Bharat Parenter.,/company/541096/consolidated/
1870,Larsen & Toubro,/company/LT/consolidated/
1272519,TVS Elec.,/company/TVSELECT/
3732,Weizmann,/company/WEIZMANIND/consolidated/
1228689,Emerald Finance,/company/538882/consolidated/
962,EPL Ltd,/company/EPL/consolidated/
1274724,Gian Lifecare,/company/542918/
1274719,Prince Pipes,/company/PRINCEPIPE/
2174,Mysore Petro,/company/MYSORPETRO/consolidated/
2306,Pressman Adv.,/company/PRESSMN/
2500,Poddar Pigments,/company/PODDARMENT/
1269216,Bhaskar Agrochem,/company/524534/
1273610,Veeram Securit.,/company/540252/
1273589,Osiajee Texfab,/company/540198/consolidated/
2837,GP Petroleums,/company/GULFPETRO/
1273434,KKV Agro Powers,/company/KKVAPOW/
1273675,Airan,/company/AIRAN/consolidated/
2319,Odyssey Tech.,/company/530175/
763,Dalmia Bharat,/company/DALMIASUG/
2670,Rane (Madras),/company/RML/consolidated/
3046,Shriram Finance,/company/SHRIRAMFIN/consolidated/
507,Bliss GVS Pharma,/company/BLISSGVS/consolidated/
2470,Phoenix Mills,/company/PHOENIXLTD/consolidated/
2253,NHC Foods,/company/517554/
1022,Finkurve Fin.,/company/508954/
1857,Lak. Electrical,/company/LAKSELECON/
1274878,Abhishek Integr.,/company/AILIMITED/
1275184,Swaraj Suiting,/company/SWARAJ/
1273053,Sadbhav Infra.,/company/SADBHIN/consolidated/
2168,Muthoot Finance,/company/MUTHOOTFIN/
2209,Natl. Plastic,/company/526616/
359111,Mystic Electron.,/company/535205/
1274399,CreditAcc. Gram.,/company/CREDITACC/
1812,Kokuyo Camlin,/company/KOKUYOCMLN/
3362,Tata Chemicals,/company/TATACHEM/consolidated/
1451,Indian Terrain,/company/INDTERRAIN/
1274323,Lemon Tree Hotel,/company/LEMONTREE/consolidated/
3560,Universal Cables,/company/UNIVCABLES/consolidated/
1274663,BMW Industries,/company/542669/consolidated/
1275162,AGS Transact,/company/AGSTRA/consolidated/
281,Ashok Leyland,/company/ASHOKLEY/consolidated/
1275325,Electronics Mart,/company/EMIL/consolidated/
528,Bombay Cycle,/company/501430/
2852,Salzer Electron.,/company/SALZERELEC/
475222,Orient Cement,/company/ORIENTCEM/
40,Inspirisys Sol.,/company/INSPIRISYS/consolidated/
1275124,HP Adhesives,/company/HPAL/
973,Everest Kanto,/company/EKC/consolidated/
1274616,RPSG Ventures,/company/RPSGVENT/consolidated/
559,BSL,/company/BSL/
1222688,Cont. Securities,/company/538868/
1274839,Pavna Industries,/company/PAVNAIND/consolidated/
1274906,Krsnaa Diagnost.,/company/KRSNAA/
399,Bannari Amm.Sug.,/company/BANARISUG/
2282,Nitin Spinners,/company/NITINSPIN/
1275332,Tracxn Technolo.,/company/TRACXN/
3473,Trident,/company/TRIDENT/consolidated/
389,Bambino Agro Ind,/company/519295/
988079,Skipper,/company/SKIPPER/
3257,Sunflag Iron,/company/SUNFLAG/consolidated/
1273348,Bajaj Healthcare,/company/BAJAJHCARE/
1274306,Ridings Consult.,/company/541151/
1274776,India Infr Trust,/company/542543/consolidated/
1102,Garware Hi Tech,/company/GRWRHITECH/consolidated/
1275350,Rite Zone,/company/RITEZONE/
2719,Relaxo Footwear,/company/RELAXO/
770,D B Corp,/company/DBCORP/consolidated/
1270744,Apollo Sindoori,/company/APOLSINHOT/consolidated/
3200,Step Two Corp.,/company/531509/
2873,Sangal Papers,/company/516096/
372,Bajaj Finance,/company/BAJFINANCE/consolidated/
1604,JBM Auto,/company/JBMA/consolidated/
1273617,Maheshwari Logi.,/company/MAHESHWARI/
3515,Tyroon Tea Co.,/company/526945/
1741,K E C Intl.,/company/KEC/consolidated/
1989,Manappuram Fin.,/company/MANAPPURAM/consolidated/
2936,Selan Expl. Tech,/company/SELAN/
1284302,Viaz Tyres,/company/VIAZ/
1273084,Bella Casa Fashi,/company/539399/
1424,IIFL Finance,/company/IIFL/consolidated/
405,Basant Agro Tech,/company/524687/
1284330,Dev Labtech,/company/543848/
2518,Ponni Sug.Erode,/company/PONNIERODE/
1274675,Earum Pharmaceu.,/company/542724/
1272981,Mohini Health,/company/MHHL/
3363,Tata Coffee,/company/TATACOFFEE/consolidated/
642,CHL,/company/532992/consolidated/
2567,Prime Securities,/company/PRIMESECU/consolidated/
1209,Greenply Industr,/company/GREENPLY/consolidated/
1444,Indian Hume Pipe,/company/INDIANHUME/
3612,Vardhman Textile,/company/VTL/consolidated/
2620,Radico Khaitan,/company/RADICO/
431,Beryl Drugs,/company/524606/
616,CESC,/company/CESC/consolidated/
3467,Trent,/company/TRENT/consolidated/
972,Everest Inds.,/company/EVERESTIND/
1363,Hittco Tools,/company/531661/
1349,Hind.Tin Works,/company/HINDTINWRK/
1274128,Aditya Birla Cap,/company/ABCAPITAL/consolidated/
1284372,Comrade Applian.,/company/543921/
3137,Sover. Diamonds,/company/523826/
1273007,Sh.Pushkar Chem.,/company/SHREEPUSHK/consolidated/
1274577,Kritika Wires,/company/KRITIKA/
1275373,Droneacharya Aer,/company/543713/
2746,Semac Consul,/company/REVATHI/consolidated/
1274329,Power & Instrum.,/company/PIGL/
1274848,Laxmi Organic,/company/LXCHEM/consolidated/
375,Bajaj Holdings,/company/BAJAJHLDNG/consolidated/
1274084,Riddhi Corporate,/company/540590/
2252,NGL Fine Chem,/company/NGLFINE/
1270860,Hawa Engineers,/company/539176/
1274254,Apollo Micro Sys,/company/APOLLO/
3086,Sinnar Bidi Udy.,/company/509887/
1766,Khandelwal Extra,/company/519064/
1274085,Globe Textiles,/company/GLOBE/
3548,United Breweries,/company/UBL/consolidated/
1274181,MAS FINANC SER,/company/MASFIN/consolidated/
1274726,Artemis Medicare,/company/ARTEMISMED/
425,Bengal & Assam,/company/533095/consolidated/
3617,Vascon Engineers,/company/VASCONEQ/consolidated/
2857,Samkrg Pistons,/company/520075/
1684,Kaiser Corporat.,/company/531780/consolidated/
2897,Duroply Indust.,/company/516003/
1274054,W I Plywoods,/company/WIPL/consolidated/
1048,Freshtrop Fruits,/company/530077/
2929,Paisalo Digital,/company/PAISALO/consolidated/
2593,Rishiroop,/company/526492/
1273103,Tejnaksh Health.,/company/539428/consolidated/
2953,Shaily Engineer.,/company/SHAILY/consolidated/
782,Deco-Mica,/company/531227/
143,Alpa Laboratorie,/company/ALPA/
1274564,Spectrum Electr.,/company/SPECTRUM/
1328,Hindalco Inds.,/company/HINDALCO/consolidated/
1428,India Nipp.Elec.,/company/INDNIPPON/consolidated/
2455,Perfectpac,/company/526435/
244384,Indus Towers,/company/INDUSTOWER/consolidated/
955,Escorts Kubota,/company/ESCORTS/consolidated/
631057,Captain Polyplas,/company/536974/
1540,Ipca Labs.,/company/IPCALAB/consolidated/
1273091,Generic Engineer,/company/GENCON/
1274673,Anand Rayons,/company/542721/
2614,Anjani Foods,/company/511153/
1270815,Paul Merchants,/company/539113/consolidated/
1636,JK Tyre & Indust,/company/JKTYRE/consolidated/
1274334,Aakash Explor.,/company/AAKASH/
1274559,Rajshree Polypac,/company/RPPL/
3733,Welcast Steels,/company/504988/
1272794,Delphi World,/company/DELPHIFX/
1274211,Zodiac Energy,/company/ZODIAC/
2258,Nidhi Granites,/company/512103/consolidated/
1275320,Swastik Pipe,/company/SWASTIK/
55,AD Manum Finance,/company/511359/
1162866,Gilada Finance,/company/538788/
2767,Ritesh Intl.,/company/519097/
1270757,PTC Industries,/company/PTCIL/
263,Aryaman Fin.Serv,/company/530245/consolidated/
3590,Vaibhav Global,/company/VAIBHAVGBL/consolidated/
1166367,Transglobe Foods,/company/519367/
1273647,Krishana Phosch.,/company/KRISHANA/
1274343,Dhruv Consultanc,/company/DHRUV/
1589,Jay Bharat Maru.,/company/JAYBARMARU/
2980,Shilp Gravures,/company/513709/
2891,Saptarishi Agro,/company/519238/
2222,NCL Industries,/company/NCLIND/
678,John Cockerill,/company/FLATPROD/
3628,Veljan Denison,/company/505232/
2359,Oriental Carbon,/company/OCCL/consolidated/
3209,Sterlite Tech.,/company/STLTECH/consolidated/
1227,Him Teknoforg.,/company/505712/
1273411,Zeal Aqua,/company/539963/
3008,Shree Metalloys,/company/531962/
1273563,Regency Fincorp,/company/540175/
3122,Soma Textiles,/company/SOMATEX/
1580,Jaipan Industrie,/company/505840/
1274370,Accuracy Shippi.,/company/ACCURACY/consolidated/
1275275,Rhetan TMT Ltd,/company/543590/
1545,ISGEC Heavy,/company/ISGEC/consolidated/
155,EFC (I),/company/512008/consolidated/
1275228,Paradeep Phospha,/company/PARADEEP/
1287,Hatsun Agro,/company/HATSUN/
630,Chembond Chem.,/company/CHEMBOND/consolidated/
1274598,Shubhlaxmi Jewel,/company/SHUBHLAXMI/
2357,RHI Magnesita,/company/RHIM/consolidated/
645,Ugro Capital,/company/UGROCAP/
422,Bemco Hydraulics,/company/522650/consolidated/
1275397,Eastern Logica,/company/543746/
156041,Vivanza Biosci.,/company/530057/consolidated/
